Year,County,Violent_sum,Property_sum
2002,Stanislaus County,2,118
2002,Stanislaus County,1,76
2002,Stanislaus County,1,2
2002,Stanislaus County,0,183
2002,Sutter County,135,831
2002,Sutter County,180,2116
2002,Sutter County,0,0
2002,Sutter County,0,67
2002,Tehama County,87,594
2002,Tehama County,38,411
2002,Tehama County,133,570
2002,Tehama County,0,0
2002,Tehama County,0,65
2002,Trinity County,29,173
2002,Trinity County,0,0
2002,Trinity County,0,51
2002,Tulare County,573,2809
2002,Tulare County,142,910
2002,Tulare County,61,389
2002,Tulare County,71,477
2002,Tulare County,104,453
2002,Tulare County,175,1642
2002,Tulare County,486,2536
2002,Tulare County,862,5447
2002,Tulare County,33,247
2002,Tulare County,0,3
2002,Tulare County,5,113
2002,Tulare County,0,1054
2002,Tuolumne County,118,920
2002,Tuolumne County,16,474
2002,Tuolumne County,3,182
2002,Ventura County,178,1226
2002,Ventura County,122,969
2002,Ventura County,69,231
2002,Ventura County,22,215
2002,Ventura County,848,4525
2002,Ventura County,81,470
2002,Ventura County,97,796
2002,Ventura County,158,1872
2002,Ventura County,286,3362
2002,Ventura County,138,1618
2002,Ventura County,0,25
2002,Ventura County,18,242
2002,Ventura County,4,71
2002,Ventura County,0,0
2002,Ventura County,0,1
2002,Ventura County,0,15
2002,Ventura County,0,35
2002,Yolo County,53,329
2002,Yolo County,128,1736
2002,Yolo County,10,186
2002,Yolo County,209,1303
2002,Yolo County,431,1621
2002,Yolo County,2,1
2002,Yolo County,5,765
2002,Yolo County,0,74
2002,Yuba County,241,1542
2002,Yuba County,125,726
2002,Yuba County,3,20
2002,Yuba County,1,2
2002,Yuba County,1,367
2003,Alameda County,513,3366
2003,Alameda County,332,2729
2003,Alameda County,67,864
2003,Alameda County,926,8695
2003,Alameda County,118,1018
2003,Alameda County,433,5693
2003,Alameda County,600,5125
2003,Alameda County,145,1925
2003,Alameda County,183,2063
2003,Alameda County,5613,22630
2003,Alameda County,14,227
2003,Alameda County,82,1598
2003,Alameda County,578,4040
2003,Alameda County,269,2692
2003,Alameda County,6,160
2003,Alameda County,2,135
2003,Alameda County,6,478
2003,Alameda County,100,1525
2003,Alameda County,0,13
2003,Alameda County,84,675
2003,Alameda County,1,35
2003,Alameda County,32,1104
2003,Alameda County,0,255
2003,Alpine County,3,100
2003,Alpine County,0,2
2003,Amador County,53,506
2003,Amador County,19,64
2003,Amador County,39,190
2003,Amador County,6,94
2003,Amador County,0,0
2003,Amador County,0,75
2003,Butte County,140,1454
2003,Butte County,14,100
2003,Butte County,265,2622
2003,Butte County,57,421
2003,Butte County,142,1238
2003,Butte County,63,969
2003,Butte County,0,2
2003,Butte County,2,20
2003,Butte County,9,262
2003,Butte County,1,653
2003,Calaveras County,207,613
2003,Calaveras County,15,110
2003,Calaveras County,0,0
2003,Calaveras County,0,9
2003,Calaveras County,0,145
2003,Colusa County,34,316
2003,Colusa County,12,187
2003,Colusa County,15,99
2003,Colusa County,0,0
2003,Colusa County,0,30
2003,Contra Costa County,554,3710
2003,Contra Costa County,714,2896
2003,Contra Costa County,53,1259
2003,Contra Costa County,6,159
2003,Contra Costa County,398,5253
2003,Contra Costa County,156,1639
2003,Contra Costa County,38,552
2003,Contra Costa County,79,1319
2003,Contra Costa County,233,2466
2003,Contra Costa County,134,1919
2003,Contra Costa County,1078,7024
2003,Contra Costa County,221,2140
2003,Contra Costa County,106,2635
2003,Contra Costa County,1,174
2003,Contra Costa County,89,1267
2003,Contra Costa County,28,610
2003,Contra Costa County,18,236
2003,Contra Costa County,14,167
2003,Contra Costa County,32,1041
1990,Los Angeles County,2,226
2003,Contra Costa County,39,645
2003,Contra Costa County,58,1087
2003,Contra Costa County,12,315
2003,Contra Costa County,8,13
2003,Contra Costa County,103,735
2003,Contra Costa County,0,1247
2003,Del Norte County,81,392
2003,Del Norte County,39,345
2003,Del Norte County,0,95
2003,El Dorado County,233,2227
2003,El Dorado County,40,384
2003,El Dorado County,207,566
2003,El Dorado County,0,0
2003,El Dorado County,1,411
1994,Fresno County,8,306
1995,Fresno County,11,195
1996,Fresno County,9,246
1997,Fresno County,18,258
1998,Fresno County,24,209
1999,Fresno County,24,202
2000,Fresno County,26,236
2001,Fresno County,20,289
2002,Fresno County,9,333
2003,Fresno County,12,393
2004,Fresno County,29,445
2005,Fresno County,19,421
2006,Fresno County,23,428
2007,Fresno County,14,442
2008,Fresno County,22,417
2009,Fresno County,26,403
2010,Fresno County,26,458
2011,Fresno County,64,369
2012,Fresno County,38,432
2003,Glenn County,12,186
2003,Glenn County,33,327
2003,Glenn County,30,307
2003,Glenn County,0,0
2003,Glenn County,0,52
2003,Humboldt County,104,1121
2003,Humboldt County,41,753
2003,Humboldt County,8,37
2003,Humboldt County,186,2043
2003,Humboldt County,2,12
2003,Humboldt County,28,543
2003,Humboldt County,3,50
2003,Humboldt County,14,103
2003,Humboldt County,5,209
2003,Humboldt County,0,0
2003,Humboldt County,2,44
2003,Humboldt County,1,251
2003,Imperial County,224,750
2003,Imperial County,147,1136
2003,Imperial County,58,1050
2003,Imperial County,1,51
2003,Imperial County,325,1675
2003,Imperial County,2,117
2003,Imperial County,9,133
2003,Imperial County,6,19
2003,Imperial County,1,200
2003,Imperial County,0,138
2003,Inyo County,30,181
2003,Inyo County,15,154
2003,Inyo County,0,0
2003,Inyo County,0,30
2003,Kern County,1809,10532
2003,Kern County,64,670
2003,Kern County,1514,14102
2003,Kern County,124,2122
2003,Kern County,119,757
2003,Kern County,54,490
2003,Kern County,26,201
2003,Kern County,27,223
2003,Kern County,2,38
2003,Kern County,2,22
2003,Kern County,0,5
2003,Kern County,1,66
2003,Kern County,0,155
2003,Kings County,103,493
2003,Kings County,31,273
2003,Kings County,162,1614
2003,Kings County,75,672
2003,Kings County,0,0
2003,Kings County,27,24
2003,Kings County,36,168
2003,Kings County,0,239
2003,Lake County,231,909
2003,Lake County,19,177
2003,Lake County,86,890
2003,Lake County,0,95
2003,Lassen County,16,138
2003,Lassen County,72,348
2003,Lassen County,0,0
2003,Lassen County,1,49
2003,Los Angeles County,7971,20591
2003,Los Angeles County,286,2475
2003,Los Angeles County,137,1540
2003,Los Angeles County,118,343
2003,Los Angeles County,26,239
2003,Los Angeles County,177,1469
2003,Los Angeles County,283,1673
2003,Los Angeles County,213,588
2003,Los Angeles County,480,2531
2003,Los Angeles County,298,1039
2003,Los Angeles County,1,214
2003,Los Angeles County,4,82
2003,Los Angeles County,10,760
2003,Los Angeles County,2,23
2003,Los Angeles County,2,93
1991,Los Angeles County,9,239
2003,Los Angeles County,11,133
2003,Los Angeles County,138,1154
2003,Los Angeles County,1,6
2003,Los Angeles County,283,2694
2003,Los Angeles County,76,1108
2003,Los Angeles County,146,1089
2003,Los Angeles County,1549,2340
2003,Los Angeles County,205,2043
2003,Los Angeles County,158,520
2003,Los Angeles County,181,1176
2003,Los Angeles County,199,1972
2003,Los Angeles County,0,3
2003,Los Angeles County,60,309
2003,Los Angeles County,342,1626
2003,Los Angeles County,304,3157
2003,Los Angeles County,93,900
2003,Los Angeles County,505,3576
2003,Los Angeles County,93,449
2003,Los Angeles County,730,3192
2003,Los Angeles County,43,679
2003,Los Angeles County,527,1683
2003,Los Angeles County,363,3876
2003,Los Angeles County,76,1248
2003,Los Angeles County,156,479
2003,Los Angeles County,694,2362
2003,Los Angeles County,81,645
2003,Los Angeles County,31,332
2003,Los Angeles County,50,350
2003,Los Angeles County,283,404
2003,Los Angeles County,0,16
2003,Los Angeles County,544,2908
2003,Los Angeles County,138,1629
2003,Los Angeles County,1091,3273
2003,Los Angeles County,16,159
2003,Los Angeles County,340,2820
2003,Los Angeles County,161,1052
2003,Los Angeles County,243,818
2003,Los Angeles County,75,788
2003,Los Angeles County,192,611
2003,Los Angeles County,117,468
2003,Los Angeles County,3579,14823
2003,Los Angeles County,48823,135781
2003,Los Angeles County,919,1687
2003,Los Angeles County,62,1122
2003,Los Angeles County,183,489
2003,Los Angeles County,106,1011
2003,Los Angeles County,248,2007
2003,Los Angeles County,167,1380
2003,Los Angeles County,690,2827
2003,Los Angeles County,920,4819
2003,Los Angeles County,1,136
2003,Los Angeles County,430,2083
2003,Los Angeles County,700,4586
2003,Los Angeles County,385,1402
2003,Los Angeles County,1217,5459
2003,Los Angeles County,195,1775
2003,Los Angeles County,1,10
2003,Los Angeles County,17,191
2003,Los Angeles County,257,1410
2003,Los Angeles County,118,863
2003,Los Angeles County,146,624
2003,Los Angeles County,204,850
2003,Los Angeles County,20,141
2003,Los Angeles County,117,1403
2003,Los Angeles County,555,3943
2003,Los Angeles County,13,116
2003,Los Angeles County,59,616
2003,Los Angeles County,130,726
2003,Los Angeles County,584,3292
2003,Los Angeles County,54,630
2003,Los Angeles County,65,478
2003,Los Angeles County,402,4292
2003,Los Angeles County,64,510
2003,Los Angeles County,56,475
2003,Los Angeles County,395,4108
2003,Los Angeles County,290,2538
2003,Los Angeles County,731,2685
2003,Los Angeles County,4,322
2003,Los Angeles County,46,474
2003,Los Angeles County,6,99
2003,Los Angeles County,7,322
2003,Los Angeles County,7,284
2003,Los Angeles County,17,387
2003,Los Angeles County,22,260
2003,Los Angeles County,1270,4035
2003,Los Angeles County,32,1271
2003,Los Angeles County,50,499
2003,Madera County,338,1457
2003,Madera County,48,329
2003,Madera County,478,1923
2003,Madera County,0,0
2003,Madera County,0,449
2003,Marin County,211,1126
2003,Marin County,0,32
2003,Marin County,7,129
2003,Marin County,16,671
2003,Marin County,13,315
2003,Marin County,69,1193
2003,Marin County,0,34
2003,Marin County,23,264
2003,Marin County,208,2010
2003,Marin County,4,201
2003,Marin County,2,168
2003,Marin County,0,0
2003,Marin County,0,40
2003,Marin County,1,15
2003,Marin County,0,142
2003,Mariposa County,84,389
2003,Mariposa County,0,30
2003,Mendocino County,262,901
2003,Mendocino County,41,359
2003,Mendocino County,151,739
2003,Mendocino County,27,206
2003,Mendocino County,0,65
2003,Mendocino County,0,0
2003,Mendocino County,5,94
2003,Merced County,466,1997
2003,Merced County,164,1106
2003,Merced County,33,98
2003,Merced County,22,131
2003,Merced County,63,349
2003,Merced County,216,901
2003,Merced County,636,4716
2003,Merced County,1,1
2003,Merced County,0,28
2003,Merced County,2,603
2003,Modoc County,14,99
2003,Modoc County,10,63
2003,Modoc County,0,0
2003,Modoc County,0,11
2003,Mono County,10,101
2003,Mono County,31,449
2003,Mono County,0,3
2003,Monterey County,222,2257
2003,Monterey County,5,98
2003,Monterey County,2,48
2003,Monterey County,43,166
2003,Monterey County,95,348
2003,Monterey County,42,516
2003,Monterey County,157,1281
2003,Monterey County,23,289
2003,Monterey County,1200,7415
2003,Monterey County,4,154
2003,Monterey County,131,734
2003,Monterey County,35,288
2003,Monterey County,84,467
2003,Monterey County,2,11
2003,Monterey County,0,2
2003,Monterey County,1,40
2003,Monterey County,8,160
2003,Monterey County,0,252
2003,Napa County,37,427
2003,Napa County,8,132
2003,Napa County,306,2450
2003,Napa County,5,115
2003,Napa County,0,0
2004,Los Angeles County,0,0
2003,Napa County,10,347
2003,Napa County,3,41
2003,Napa County,0,102
2003,Nevada County,124,987
2003,Nevada County,82,539
2003,Nevada County,7,153
2003,Nevada County,0,0
2003,Nevada County,48,276
2003,Nevada County,0,104
2003,Orange County,210,1612
2003,Orange County,1319,10446
2003,Orange County,68,1589
2003,Orange County,326,1945
2003,Orange County,304,3586
2003,Orange County,74,1051
2003,Orange County,29,297
2003,Orange County,108,1449
2003,Orange County,363,4599
2003,Orange County,732,4602
2003,Orange County,411,4118
2003,Orange County,55,583
2003,Orange County,225,1568
2003,Orange County,45,303
2003,Orange County,115,2526
2003,Orange County,262,3376
2003,Orange County,127,1010
2003,Orange County,76,830
2003,Orange County,50,554
2003,Orange County,1788,9728
2003,Orange County,61,397
2003,Orange County,118,890
2003,Orange County,265,1895
2003,Orange County,6,120
2003,Orange County,328,3047
2003,Orange County,61,814
2003,Orange County,144,3310
2003,Orange County,1,163
2003,Orange County,0,0
2003,Orange County,1,70
2003,Orange County,14,15
2003,Orange County,114,1468
2003,Orange County,81,649
2003,Orange County,78,957
2003,Orange County,45,661
2003,Orange County,107,1231
2003,Orange County,8,94
2003,Orange County,34,476
2003,Orange County,43,483
2003,Orange County,5,596
2003,Orange County,18,53
2003,Placer County,152,1999
2003,Placer County,39,320
2003,Placer County,47,567
2003,Placer County,71,1035
2003,Placer County,266,3652
2003,Placer County,0,8
2003,Placer County,2,49
2003,Placer County,0,273
2003,Plumas County,51,528
2003,Plumas County,0,0
2003,Plumas County,0,47
2003,Riverside County,2374,12492
2003,Riverside County,193,630
2003,Riverside County,62,479
2003,Riverside County,164,705
2003,Riverside County,173,945
2003,Riverside County,252,1415
2003,Riverside County,438,2957
2003,Riverside County,443,2823
2003,Riverside County,143,875
2003,Riverside County,390,3356
2003,Riverside County,305,1653
2003,Riverside County,1916,12891
2003,Riverside County,62,221
2003,Riverside County,280,4028
2003,Riverside County,8,209
2003,Riverside County,49,692
2003,Riverside County,171,2245
2003,Riverside County,0,93
2003,Riverside County,0,16
2003,Riverside County,224,1785
2003,Riverside County,229,1166
2003,Riverside County,77,1349
2003,Riverside County,810,5674
2003,Riverside County,222,2026
2003,Riverside County,16,177
2003,Riverside County,25,140
2003,Riverside County,64,1132
2003,Riverside County,6,158
2003,Riverside County,6,485
2003,Riverside County,22,62
1991,Sacramento County,7,23
1992,Sacramento County,8,39
1993,Sacramento County,5,58
1994,Sacramento County,7,32
1995,Sacramento County,13,38
1996,Sacramento County,6,25
1997,Sacramento County,9,30
1998,Sacramento County,11,34
1999,Sacramento County,9,25
2000,Sacramento County,8,23
2001,Sacramento County,10,28
2002,Sacramento County,2,19
2003,Sacramento County,4,30
2004,Sacramento County,8,29
2003,San Benito County,45,330
2003,San Benito County,201,1252
2003,San Benito County,0,1
2003,San Benito County,0,2
2003,San Benito County,0,36
2003,San Bernardino County,1136,7575
2003,San Bernardino County,234,1233
2003,San Bernardino County,243,2366
2003,San Bernardino County,220,2320
2003,San Bernardino County,897,3547
2003,San Bernardino County,194,2229
2003,San Bernardino County,35,238
2003,San Bernardino County,904,7472
2003,San Bernardino County,379,2767
2003,San Bernardino County,973,2914
2003,San Bernardino County,2864,12238
2003,San Bernardino County,249,2901
2003,San Bernardino County,323,3863
2003,San Bernardino County,87,525
2003,San Bernardino County,8,147
2003,San Bernardino County,308,4181
2003,San Bernardino County,36,416
2003,San Bernardino County,23,335
2003,San Bernardino County,44,823
2003,San Bernardino County,109,268
2003,San Bernardino County,201,1434
2003,San Bernardino County,91,554
2003,San Bernardino County,155,1962
2003,San Bernardino County,204,2125
2003,San Bernardino County,54,1027
2003,San Bernardino County,2,73
2003,San Bernardino County,73,1093
2003,San Bernardino County,67,568
2003,San Bernardino County,25,255
2003,San Bernardino County,6,96
2003,San Bernardino County,3,294
2003,San Diego County,1272,8876
2003,San Diego County,266,2199
2003,San Diego County,776,7106
2003,San Diego County,35,600
2003,San Diego County,10,253
2003,San Diego County,555,4339
2003,San Diego County,591,5054
2003,San Diego County,144,855
2003,San Diego County,173,2126
2003,San Diego County,546,2740
2003,San Diego County,1090,5490
2003,San Diego County,7366,46382
2003,San Diego County,205,1475
2003,San Diego County,381,2602
2003,San Diego County,32,663
2003,San Diego County,13,339
2003,San Diego County,0,18
2003,San Diego County,2,7
2003,San Diego County,8,92
2003,San Diego County,1,32
2003,San Diego County,7,567
2003,San Diego County,11,133
2003,San Diego County,145,830
2003,San Diego County,129,1325
2003,San Diego County,78,858
2003,San Diego County,150,1377
2003,San Diego County,20,298
2003,San Francisco County,5725,38163
2003,San Francisco County,12,365
2003,San Francisco County,19,209
2003,San Francisco County,2,18
2003,San Francisco County,0,0
2003,San Francisco County,4,509
2003,San Francisco County,2,120
2003,San Joaquin County,926,5009
2003,San Joaquin County,26,262
2003,San Joaquin County,263,3298
2003,San Joaquin County,195,2702
2003,San Joaquin County,30,360
2003,San Joaquin County,3625,18779
2003,San Joaquin County,140,2582
2003,San Joaquin County,167,363
